user_id;with_flow;regular;with_flow_listened;regular_listened
1345;88;766;82;716
1346;707;148;409;139
1347;175;538;154;375
1348;235;263;188;203
1349;209;595;187;576
1350;65;596;61;558
1351;169;126;153;123
1352;396;158;291;86
1353;37;694;17;367
1354;130;429;120;278
1355;42;415;7;218
1356;49;779;37;568
1357;351;329;211;210
1358;411;319;335;267
1359;382;288;317;246
1360;37;495;36;481
1361;508;287;291;224
1362;452;306;223;205
1363;422;214;270;198
1364;137;303;27;123
1365;19;822;19;819
1366;163;334;11;92
1367;604;74;523;46
1368;11;232;8;174
1369;211;463;129;321
1370;3;351;1;272
1371;520;231;302;137
1372;36;749;33;589
1373;52;469;30;250
1374;495;221;185;157
1375;435;296;403;272
1376;58;507;58;408
1377;138;343;102;302
1378;392;355;329;295
1379;458;279;439;246
1380;209;240;172;223
1381;34;118;17;108
1382;470;140;200;92
1383;279;494;226;465
1384;5;544;4;345
1385;341;295;206;194
1386;318;470;199;373
1387;36;389;32;319
1388;147;289;74;195
1389;427;218;297;138
1390;370;130;24;70
1391;377;542;358;499
1392;2;305;1;278
1393;0;356;0;205
1394;142;594;88;524
1395;463;57;198;46
1396;54;114;53;103
1397;80;351;56;237
1398;79;205;36;146
1399;324;476;206;403
1400;48;320;16;222
1401;33;305;32;290
1402;611;89;204;71
1403;175;472;158;394
1404;540;14;540;14
1405;395;266;91;114
1406;0;469;0;453
1407;445;370;375;321
1408;84;616;47;426
1409;90;336;46;241
1410;69;424;68;400
1411;271;421;227;305
1412;101;282;101;241
1413;148;683;146;642
1414;26;556;24;518
1415;627;89;524;62
1416;223;244;156;218
1417;5;464;2;333
1418;172;697;165;624
1419;11;361;4;140
1420;461;308;444;298
1421;168;477;99;329
1422;496;54;454;51
1423;102;307;90;278
1424;502;149;167;117
1425;481;234;238;81
1426;476;313;266;175
1427;155;297;94;250
1428;477;152;152;63
1429;14;166;9;138
1430;121;434;32;149
1431;165;214;100;184
1432;3;521;0;467
1433;1;497;1;396
1434;72;164;17;111
1435;438;330;342;252
1436;237;329;130;274
1437;100;625;88;548
1438;218;376;94;300
1439;394;451;316;432
1440;0;297;0;240
1441;552;106;411;104
1442;581;8;530;8
1443;27;341;22;295
1444;340;410;336;385
1445;323;538;275;465
1446;156;580;128;391
1447;542;113;357;63
1448;60;428;46;295
1449;82;510;67;412
1450;90;561;88;501
1451;352;189;243;143
1452;387;225;368;207
1453;453;253;276;208
1454;517;149;187;100
1455;165;314;23;142
1456;49;867;49;862
1457;440;166;200;84
1458;406;271;297;241
1459;27;275;15;151
1460;223;574;204;537
1461;239;516;159;249
1462;51;223;10;136
1463;222;236;186;184
1464;36;694;14;206
1465;5;189;4;189
1466;178;512;144;391
1467;0;202;0;175
1468;145;580;116;448
1469;451;378;397;349
1470;470;224;315;127
1471;315;407;276;350
1472;33;693;24;631
1473;414;179;52;60
1474;82;474;74;452
1475;337;473;314;450
1476;481;129;314;67
1477;172;121;37;83
1478;323;536;198;398
1479;296;208;156;165
1480;285;226;207;209
1481;405;139;251;97
1482;302;322;241;294
1483;251;322;148;245
1484;300;506;290;483
1485;110;556;109;464
1486;226;325;197;317
1487;265;470;175;435
1488;403;175;115;92
1489;330;319;308;283
1490;163;836;159;813
1491;34;635;24;533
1492;510;54;509;53
1493;11;520;10;399
1494;518;119;432;108
1495;188;481;179;474
1496;307;188;114;120
1497;394;299;180;187
1498;318;493;288;480
1499;44;178;44;177
1500;79;295;37;262
1501;0;255;0;201
1502;150;178;67;130
1503;208;370;86;302
1504;206;233;77;153
1505;224;413;111;340
1506;315;416;278;398
1507;462;296;125;99
1508;161;469;123;282
1509;83;847;41;266
1510;515;195;291;150
1511;3;428;1;129
1512;340;323;323;310
1513;0;392;0;320
1514;237;333;236;332
1515;176;310;108;241
1516;3;210;2;152
1517;453;92;242;60
1518;334;280;113;141
1519;423;256;351;216
1520;288;270;261;257
1521;87;694;43;651
1522;353;104;278;99
1523;222;662;196;520
1524;60;411;22;240
1525;76;485;60;457
1526;291;441;285;434
1527;483;181;215;119
1528;510;161;261;84
1529;308;384;121;157
1530;35;498;13;341
1531;229;191;185;171
1532;386;50;117;41
1533;299;205;260;175
1534;87;446;82;417
1535;88;290;83;277
1536;357;311;323;234
1537;553;54;141;47
1538;34;244;31;234
1539;81;542;48;388
1540;402;307;51;104
1541;519;105;238;57
1542;78;367;74;322
1543;90;285;16;141
1544;396;229;240;171
1545;237;597;221;526
1546;376;193;48;133
1547;288;693;188;569
1548;54;565;48;534
1549;421;143;176;107
1550;112;196;45;171
1551;14;400;2;212
1552;98;669;92;440
1553;367;378;240;278
1554;9;448;3;167
1555;352;286;337;264
1556;93;679;92;675
1557;446;277;203;133
1558;668;19;256;14
1559;337;134;267;118
1560;433;283;192;160
1561;123;570;41;304
1562;138;510;132;471
1563;151;723;135;645
1564;481;274;398;225
1565;22;358;19;304
1566;412;111;163;65
1567;397;167;192;141
1568;395;203;78;91
1569;0;423;0;297
1570;162;441;161;436
1571;24;312;14;185
1572;185;434;64;267
1573;65;223;33;187
1574;304;239;141;131
1575;369;346;311;305
1576;309;392;174;262
1577;212;216;63;73
1578;22;291;16;226
1579;442;125;110;97
1580;241;476;142;303
1581;38;360;34;312
1582;143;603;92;338
1583;316;211;311;210
1584;9;360;2;285
1585;457;70;107;43
1586;37;242;25;202
1587;0;403;0;318
1588;114;647;106;634
1589;301;293;100;132
1590;199;490;194;397
1591;346;340;91;138
1592;5;344;3;315
1593;599;109;429;92
1594;26;167;13;113
1595;487;136;157;87
1596;0;224;0;145
1597;399;167;170;102
1598;2;145;0;101
1599;509;141;452;125
1600;361;319;344;289
1601;131;407;30;233
1602;310;293;304;269
1603;54;376;36;305
1604;91;402;68;213
1605;4;133;4;101
1606;397;398;332;376
1607;137;212;131;185
1608;16;478;10;165
1609;4;158;1;157
1610;444;192;412;177
1611;327;358;204;274
1612;250;448;107;325
1613;35;407;23;230
1614;104;461;86;439
1615;378;134;304;109
1616;69;240;20;204
1617;136;507;132;484
1618;392;273;191;166
1619;194;437;18;117
1620;287;125;114;86
1621;3;385;3;336
1622;308;170;298;170
1623;591;90;463;87
1624;240;259;153;218
1625;170;357;165;351
1626;160;423;103;321
1627;359;402;257;192
1628;26;382;7;233
1629;13;392;11;244
1630;147;442;132;413
1631;95;358;56;279
1632;257;168;130;134
1633;365;194;224;134
1634;30;129;20;115
1635;96;427;72;372
1636;23;234;21;221
1637;224;579;178;462
1638;234;358;166;326
1639;34;452;32;357
1640;203;355;113;212
1641;212;405;11;62
1642;22;684;20;656
1643;459;172;237;84
1644;32;410;29;300
1645;402;245;315;135
1646;215;572;209;569
1647;182;185;47;127
1648;88;356;77;257
1649;122;311;117;302
1650;0;919;0;909
1651;15;527;2;223
1652;390;161;209;128
1653;551;38;84;32
1654;505;222;111;95
1655;50;463;42;292
1656;354;446;332;381
1657;0;126;0;125
1658;294;291;111;189
1659;436;123;197;96
1660;198;433;89;405
1661;338;238;186;220
1662;220;457;122;256
1663;166;735;122;513
1664;75;291;59;211
1665;10;77;6;54
1666;17;404;17;386
1667;138;105;120;84
1668;49;277;42;251
1669;364;351;218;186
1670;140;247;89;212
1671;203;224;53;139
1672;243;312;159;271
1673;172;570;117;545
1674;241;517;221;491
1675;380;318;378;307
1676;215;340;118;249
1677;3;255;2;220
1678;5;314;3;243
1679;386;363;258;306
1680;34;584;30;503
1681;454;229;136;162
1682;416;296;113;162
1683;376;124;118;104
1684;343;196;222;178
1685;50;345;22;224
1686;389;367;52;133
1687;165;288;116;241
1688;410;58;132;33
1689;430;152;223;75
1690;457;121;185;50
1691;269;362;50;150
1692;177;298;91;198
1693;10;243;7;239
1694;326;230;326;229
1695;145;335;121;305
1696;199;621;115;460
1697;43;280;29;211
1698;396;277;386;252
1699;186;127;108;111
1700;697;133;236;104
1701;575;120;569;102
1702;44;327;36;278
1703;81;104;51;91
1704;44;382;40;326
1705;0;749;0;631
1706;30;218;13;181
1707;221;576;215;560
1708;272;270;218;197
1709;125;587;120;563
1710;346;455;300;440
1711;56;398;34;288
1712;383;241;169;147
1713;131;344;49;151
1714;479;139;333;134
1715;120;187;95;128
1716;91;343;49;321
1717;215;149;195;133
1718;173;678;97;659
1719;385;313;91;241
1720;61;467;36;303
1721;392;205;209;144
1722;193;255;161;211
1723;131;311;102;212
1724;19;243;15;204
1725;203;323;177;291
1726;32;309;14;264
1727;452;79;427;65
1728;22;626;6;150
1729;313;342;214;313
1730;24;443;19;379
1731;447;81;128;52
1732;256;325;116;224
1733;315;454;85;254
1734;219;330;24;83
1735;382;306;299;212
1736;310;421;99;136
1737;371;161;240;131
1738;340;249;272;209
1739;287;325;141;239
1740;34;527;34;483
1741;8;575;6;564
1742;34;158;7;65
1743;216;569;197;543
1744;455;148;96;97
1745;328;429;257;174
1746;284;194;88;138
1747;15;369;13;350
1748;152;231;34;184
1749;297;286;213;232
1750;3;274;0;208
1751;53;400;22;209
1752;370;239;260;204
1753;328;194;272;151
1754;159;166;87;136
1755;65;527;60;438
1756;190;144;112;97
1757;251;497;210;470
1758;413;326;268;259
1759;132;191;94;178
1760;484;85;430;75
1761;422;58;360;52
1762;216;674;212;647
1763;452;162;124;65
1764;363;187;259;147
1765;349;209;339;183
1766;199;484;42;172
1767;443;111;396;98
1768;201;455;182;423
1769;139;179;10;92
1770;53;455;45;436
1771;177;332;93;218
1772;239;381;84;200
1773;49;267;2;235
1774;0;677;0;448
1775;110;416;106;388
1776;355;411;332;330
1777;279;380;228;331
1778;186;360;132;344
1779;233;368;220;298
1780;6;208;0;160
1781;168;561;79;288
1782;47;628;40;606
1783;41;518;38;490
1784;468;345;434;301
1785;223;406;211;345
1786;306;403;199;248
1787;165;351;126;315
1788;170;258;27;120
1789;169;311;16;136
1790;267;530;69;301
1791;524;135;511;128
1792;170;600;153;540
1793;79;285;42;173
1794;98;503;96;498
1795;16;210;11;190
1796;37;222;6;151
1797;276;333;254;293
1798;251;465;91;252
1799;393;324;382;308
1800;241;355;228;302
1801;78;239;66;198
1802;266;131;96;105
1803;285;467;223;299
1804;268;138;261;129
1805;152;357;133;342
1806;340;401;135;225
1807;319;421;83;190
1808;371;435;287;312
1809;307;453;14;109
1810;225;460;60;269
1811;47;285;21;230
1812;161;348;150;337
1813;360;112;118;42
1814;545;34;307;25
1815;45;578;41;532
1816;266;436;263;302
1817;4;355;1;216
1818;211;395;107;277
1819;211;349;138;317
1820;117;425;110;410
1821;190;644;179;619
1822;354;211;195;167
1823;1;313;1;212
1824;247;369;140;277
1825;121;124;100;120
1826;16;561;7;307
1827;7;251;4;142
1828;12;260;8;206
1829;416;140;218;87
1830;321;355;215;187
1831;230;138;72;112
1832;198;380;174;318
1833;107;567;62;433
1834;72;307;46;295
1835;247;261;72;122
1836;106;719;88;709
1837;227;358;220;320
1838;7;196;2;152
1839;261;399;141;278
1840;376;106;362;89
1841;125;400;92;294
1842;225;179;140;139
1843;292;442;268;410
1844;323;393;188;289
1845;310;189;177;106
1846;139;537;135;523
1847;107;514;83;362
1848;480;194;442;156
1849;42;447;17;175
1850;592;213;123;59
1851;65;520;62;431
1852;0;202;0;158
1853;328;182;39;107
1854;31;364;29;284
1855;149;150;143;143
1856;158;654;155;599
1857;440;301;385;257
1858;111;577;101;537
1859;327;215;35;74
1860;213;186;92;123
1861;341;494;196;188
1862;185;674;141;526
1863;220;204;25;79
1864;341;314;309;291
1865;433;199;291;161
1866;57;188;41;151
1867;298;288;87;113
1868;236;277;28;141
1869;172;264;112;202
1870;183;590;168;565
1871;334;236;137;106
1872;104;381;78;277
1873;119;451;42;261
1874;421;293;385;279
1875;56;469;39;311
1876;28;293;18;207
1877;212;402;69;283
1878;437;169;424;155
1879;193;253;64;174
1880;9;168;6;128
1881;461;210;442;159
1882;122;276;16;161
1883;505;57;437;54
1884;378;193;335;168
1885;367;265;158;154
1886;154;522;82;351
1887;60;99;52;90
1888;123;276;74;269
1889;319;283;196;211
1890;439;201;401;187
1891;344;313;131;219
1892;297;109;296;109
1893;120;673;42;338
1894;9;247;0;42
1895;227;236;68;162
1896;211;497;171;288
1897;225;390;120;234
1898;14;384;8;191
1899;520;270;107;74
1900;73;489;68;335
1901;307;321;230;192
1902;255;374;203;336
1903;65;675;1;223
1904;160;594;78;472
1905;1;159;0;135
1906;487;181;116;59
1907;218;295;103;216
1908;389;355;261;265
1909;556;119;217;68
1910;33;634;30;585
1911;134;184;50;161
1912;360;313;321;290
1913;325;321;40;200
1914;352;224;339;219
1915;49;395;32;327
1916;56;306;24;245
1917;0;180;0;139
1918;92;423;76;380
1919;4;264;2;189
1920;301;321;255;259
1921;528;2;147;1
1922;223;544;213;533
1923;49;187;1;106
1924;118;501;70;312
1925;72;419;20;315
1926;0;504;0;497
1927;5;190;5;149
1928;280;165;276;164
1929;234;512;211;393
1930;41;410;24;379
1931;155;280;128;260
1932;189;362;170;319
1933;219;419;182;412
1934;82;307;78;283
1935;262;409;248;392
1936;9;258;4;189
1937;95;396;48;180
1938;5;334;3;230
1939;119;274;61;236
1940;288;429;285;420
1941;285;310;282;211
1942;194;362;99;151
1943;483;193;161;89
1944;302;435;224;377
1945;395;252;270;186
1946;316;214;179;138
1947;155;345;98;296
1948;164;88;98;78
1949;30;345;16;262
1950;53;405;23;291
1951;81;500;36;392
1952;61;749;27;202
1953;470;86;123;41
1954;489;91;459;89
1955;415;334;301;277
1956;149;626;99;526
1957;302;340;123;119
1958;213;528;188;465
1959;154;343;50;238
1960;45;664;12;127
1961;493;225;460;213
1962;122;257;102;234
1963;404;39;99;32
1964;320;175;208;136
1965;49;343;44;130
1966;124;456;102;348
1967;310;176;293;160
1968;363;281;339;255
1969;72;439;30;310
1970;52;201;50;181
1971;422;200;260;179
1972;143;308;141;305
1973;415;190;158;92
1974;351;179;285;135
1975;60;355;36;328
1976;265;305;218;264
1977;513;160;100;65
1978;88;452;45;385
1979;96;138;70;120
1980;138;184;100;139
1981;284;285;247;234
1982;114;350;101;324
1983;374;325;188;179
1984;440;228;87;67
1985;482;83;219;41
1986;19;432;17;309
1987;131;577;78;235
1988;190;453;115;319
1989;241;404;213;375
1990;106;436;102;420
1991;318;195;276;133
1992;326;348;150;204
1993;196;278;185;263
1994;27;327;7;227
1995;211;308;161;271
1996;239;379;159;197
1997;319;328;68;191
1998;261;342;91;227
1999;121;606;66;363
2000;295;90;284;77
2001;293;365;49;77
2002;318;226;257;214
2003;503;33;194;31
2004;65;274;52;248
2005;178;478;167;467
2006;350;316;200;202
2007;275;282;194;253
2008;45;292;37;211
2009;128;359;127;342
2010;103;277;102;270
2011;0;151;0;130
2012;52;208;34;195
2013;316;269;168;226
2014;308;209;122;144
2015;264;252;63;155
2016;241;332;73;128
2017;166;422;101;244
2018;330;244;43;59
2019;178;234;158;210
2020;452;262;113;241
2021;1;603;1;514
2022;420;103;345;88
2023;152;329;89;253
2024;351;457;54;122
2025;306;121;304;91
2026;222;311;194;294
2027;64;307;60;262
2028;235;318;126;230
2029;13;397;5;311
2030;132;287;23;161
2031;435;163;218;100
2032;328;423;318;390
2033;409;104;353;68
2034;126;439;98;350
2035;184;282;122;138
2036;201;306;196;303
2037;145;254;143;209
2038;271;387;49;354
2039;258;197;207;194
2040;209;387;201;353
2041;291;500;167;392
2042;63;330;44;279
2043;48;384;25;205
2044;217;511;155;420
2045;191;283;55;107
2046;190;358;110;199
2047;55;192;54;176
2048;176;443;42;90
2049;7;237;5;173
2050;361;226;300;192
2051;2;440;2;211
2052;6;407;3;367
2053;91;351;48;248
2054;13;300;12;292
2055;153;497;145;398
2056;401;160;264;154
2057;83;205;66;170
2058;448;169;285;108
2059;127;387;106;347
2060;356;397;332;387
2061;142;244;22;137
2062;0;223;0;180
2063;125;115;112;94
2064;5;222;4;193
2065;29;282;3;105
2066;182;380;4;107
2067;391;256;181;139
2068;237;60;94;43
2069;189;424;125;324
2070;577;206;32;39
2071;334;214;248;181
2072;39;501;34;403
2073;59;521;31;204
2074;271;329;105;116
2075;1;563;1;92
2076;1;436;0;338
2077;398;342;95;229
2078;168;307;59;235
2079;305;293;194;207
2080;463;116;247;102
2081;192;410;110;268
2082;280;247;247;224
2083;232;376;220;363
2084;324;300;210;163
2085;506;115;214;65
2086;407;40;112;33
2087;48;234;29;163
2088;311;394;75;125
2089;162;322;63;147
2090;537;56;518;46
2091;187;241;136;149
2092;316;135;184;113
2093;36;106;21;102
2094;4;296;4;291
2095;450;196;394;190
2096;49;277;21;242
2097;1;410;1;252
2098;60;309;56;302
2099;379;176;243;131
2100;10;244;9;201
2101;136;193;91;125
2102;325;156;315;134
2103;0;547;0;513
2104;16;346;15;290
2105;409;289;56;58
2106;117;405;12;68
2107;221;202;133;169
2108;285;425;263;416
2109;247;310;153;287
2110;296;205;135;172
2111;225;192;185;163
2112;20;347;16;324
2113;1;185;0;136
2114;183;304;63;202
2115;3;513;1;344
2116;53;358;51;294
2117;52;68;15;59
2118;277;296;241;218
2119;138;193;132;193
2120;236;116;65;60
2121;68;498;49;440
2122;337;351;276;219
2123;190;365;149;198
2124;210;78;63;66
2125;1;158;0;153
2126;443;97;39;17
2127;27;141;18;97
2128;182;556;63;532
2129;45;472;37;416
2130;378;109;168;81
2131;581;52;423;39
2132;283;195;122;123
2133;21;412;9;284
2134;375;296;175;184
2135;373;151;186;93
2136;116;497;97;441
2137;59;268;11;102
2138;170;263;98;231
2139;427;7;343;6
2140;423;16;347;16
2141;29;194;26;188
2142;1;217;1;215
2143;3;612;1;584
2144;219;481;164;371
2145;176;320;143;210
2146;220;229;146;204
2147;166;631;157;616
2148;190;126;60;91
2149;76;308;50;240
2150;392;187;170;147
2151;1;198;0;118
2152;404;233;261;210
2153;188;374;17;164
2154;387;110;79;54
2155;56;807;56;805
2156;74;448;61;381
2157;395;241;284;192
2158;94;311;74;254
2159;469;216;131;146
2160;11;333;10;312
2161;19;399;2;77
2162;6;281;5;250
2163;49;317;46;286
2164;326;132;145;100
2165;191;163;131;122
2166;437;65;168;28
2167;0;284;0;209
2168;76;472;42;170
2169;124;258;36;220
2170;442;53;441;13
2171;9;481;5;321
2172;6;221;3;209
2173;106;400;43;286
2174;61;463;60;456
2175;522;5;482;4
2176;440;122;402;118
2177;182;253;35;108
2178;72;535;15;209
2179;23;309;8;177
2180;40;496;23;305
2181;257;301;16;152
2182;418;174;361;142
2183;136;340;62;221
2184;230;557;165;467
2185;13;236;9;220
2186;507;46;423;40
2187;46;505;42;486
2188;234;422;94;265
2189;219;367;97;210
2190;383;222;110;70
2191;203;494;115;399
2192;16;507;16;445
2193;164;140;95;121
2194;322;189;235;157
2195;0;366;0;334
2196;27;346;24;300
2197;184;282;80;164
2198;311;107;91;48
2199;330;199;291;177
2200;314;108;187;80
2201;322;140;154;104
2202;63;218;58;208
2203;431;143;90;62
2204;361;316;334;279
2205;58;199;48;164
2206;212;191;72;133
2207;145;220;135;200
2208;127;226;14;139
2209;39;144;34;131
2210;13;122;3;68
2211;79;351;73;292
2212;318;148;297;122
2213;316;314;202;196
2214;455;174;74;50
2215;479;65;91;18
2216;401;145;216;67
2217;39;553;1;319
2218;0;108;0;70
2219;384;216;308;189
2220;155;475;139;269
2221;561;180;59;28
2222;139;83;47;54
2223;108;438;41;195
2224;229;239;213;231
2225;328;364;127;336
2226;99;124;14;69
2227;22;250;4;171
2228;43;104;8;85
2229;282;403;224;230
2230;0;274;0;195
2231;43;288;18;226
2232;97;396;46;327
2233;203;144;153;110
2234;35;439;23;202
2235;26;546;5;172
2236;436;178;48;51
2237;289;257;269;204
2238;72;635;72;614
2239;38;452;32;413
2240;316;316;232;274
2241;211;220;64;132
2242;242;324;142;290
2243;74;256;3;82
2244;32;362;28;356
2245;169;403;163;384
2246;224;184;14;106
2247;244;216;194;175
2248;109;324;84;269
2249;429;197;173;115
2250;185;153;133;104
2251;30;129;12;121
2252;203;268;182;246
2253;95;343;15;148
2254;8;599;8;131
2255;213;115;194;113
2256;37;352;35;321
2257;315;159;184;96
2258;268;293;205;290
2259;141;484;134;433
2260;258;460;241;362
2261;24;303;3;116
2262;470;99;89;18
2263;116;153;12;98
2264;318;248;312;187
2265;124;576;112;559
2266;372;151;138;63
2267;351;284;344;279
2268;304;240;247;190
2269;29;591;15;405
2270;38;564;32;511
2271;46;252;44;185
2272;39;535;13;375
2273;0;419;0;100
2274;45;358;41;330
2275;358;72;134;62
2276;1;278;0;145
2277;229;97;32;68
2278;18;348;8;275
2279;139;522;129;456
2280;184;393;67;299
2281;155;378;139;326
2282;338;264;118;112
2283;72;88;72;86
2284;71;264;61;254
2285;182;227;72;108
2286;455;53;384;20
2287;1;427;1;413
2288;2;275;0;215
2289;251;206;133;124
